date_x,score,genre,status,orig_lang,budget_x,revenue,country,names
09/28/2011 ,70.0,"Action, Science Fiction, Drama", Released, English,110000000.0,263880341.0,AU,Real Steel
02/04/2005 ,68.0,"Comedy, Romance", Released, English,15000000.0,47175038.0,US,The Wedding Date
02/05/1951 ,81.0,"Comedy, Western", Released," Spanish, Castilian",209000000.0,1018310539.4,US,El Siete Machos
04/22/1994 ,54.0,"Romance, Western", Released, English,3940017.8,15240435.0,US,Bad Girls
11/24/2014 ,71.0,"Comedy, Adventure, Family", Released, English,55000000.0,252410984.0,AU,Paddington
01/13/2022 ,67.0,"Horror, Mystery, Thriller", Released, English,24000000.0,138874789.0,AU,Scream
11/04/2022 ,59.0,"Drama, Thriller", Released," Spanish, Castilian",85600000.0,231390603.2,ES,Staring at Strangers
07/14/2021 ,82.0,"Comedy, Drama", Released, English,65000000.0,69688384.0,AU,The Kid
06/12/1998 ,60.0,"Adventure, Action, Comedy, Romance", Released, English,70000000.0,164839294.0,US,Six Days Seven Nights
04/19/2007 ,58.0,"Thriller, Crime, Mystery", Released, English,60795000.0,73090611.0,US,Perfect Stranger
10/24/2019 ,67.0,"Comedy, Drama", Released, English,20000000.0,296432421.6,AU,"Where'd You Go, Bernadette"
05/19/2022 ,70.0,"Thriller, Horror", Released, Norwegian,3400000.0,214883443.8,AU,The Innocents
04/07/2023 ,50.0,Crime, Released, English,107200000.0,954532207.0,US,Gangs of Lagos
10/14/1988 ,63.0,"Fantasy, Horror", Released, English,3500000.0,4385516.0,US,Pumpkinhead
01/18/1940 ,74.0,"Comedy, Drama, Romance", Released, English,90000000.0,480423590.2,US,His Girl Friday
09/05/2005 ,72.0,"Comedy, Crime, Mystery, Thriller", Released, English,15000000.0,15785148.0,AU,Kiss Kiss Bang Bang
06/07/2013 ,79.0,Documentary, Released, English,29551333.2,2063312.0,AU,Blackfish
02/25/2016 ,56.0,"Action, Adventure, Fantasy", Released, English,140000000.0,138836756.0,AU,Gods of Egypt
09/22/1978 ,58.0,"Action, Drama", Released, English,8301468.0,7185518.0,US,Paradise Alley
09/30/2016 ,70.0,"Action, Adventure, Crime, War", Released, Chinese,30200000.0,173000000.0,CN,Operation Mekong
09/21/2011 ,65.0,Drama, Released, French,95600000.0,305560367.8,FR,House of Pleasures
04/05/2007 ,61.0,"Adventure, Animation, Comedy, Family", Released, English,35000000.0,96096018.0,AU,TMNT
04/07/2017 ,57.0,"Drama, Thriller", Released, English,10500000.0,840809.0,US,Aftermath
10/04/1984 ,84.0,"Drama, Crime", Released, English,30000000.0,5576529.0,AU,Once Upon a Time in America
08/24/1984 ,68.0,"Adventure, Action, Romance, Comedy", Released, English,10000000.0,86572238.0,AU,Romancing the Stone
02/03/2023 ,62.0,"Drama, Thriller, Crime", Released, English,133000000.0,407446362.4,US,The Locksmith
10/21/2022 ,49.0,"Thriller, Mystery", Released," Spanish, Castilian",157400000.0,621505546.4,ES,The Man from Rome
04/02/2004 ,77.0,Western, Released, English,730000.0,8000000.0,AU,High Noon
02/15/2022 ,61.0,"Comedy, Romance, Science Fiction", Released, Thai,104400000.0,1103505485.2,TH,AI Love You
05/05/2011 ,73.0,"Thriller, Science Fiction, Mystery", Released, English,32000000.0,140428499.0,AU,Source Code
01/09/2015 ,52.0,"Action, Adventure, Fantasy", Released, English,153800000.0,644347414.0,AU,The Scorpion King 4: Quest for Power
03/29/2017 ,64.0,Action, Released, English,67800000.0,348256501.8,US,The Marine 5: Battleground
10/14/2014 ,54.0,Horror, Released, English,1200000.0,3174356.0,US,Wrong Turn 6: Last Resort
12/26/2008 ,52.0,"Family, Comedy", Released, English,124600000.0,404605095.8,US,Beethoven's Big Break
04/12/2007 ,67.0,"Thriller, Drama, Mystery", Released, English,20000000.0,118537627.0,AU,Disturbia
12/15/2022 ,65.0,"War, Action, Adventure, Thriller", Released, Norwegian,123500000.0,420430064.8,NO,Gold Run
06/25/2014 ,81.0,"Animation, Drama, Fantasy", Released, Japanese,49300000.0,24366656.0,AU,The Tale of The Princess Kaguya
02/18/2020 ,51.0,"Horror, Comedy", Released, English,92800000.0,577173677.8,US,Fat Ass Zombies
04/07/2006 ,83.0,Drama, Released, Japanese,961023.8,55240.0,AU,Ikiru
01/21/2022 ,71.0,Documentary, Released, English,90100000.0,414551647.4,US,Downfall: The Case Against Boeing
02/17/2022 ,48.0,"Mystery, Family", Released, English,104000000.0,524253075.6,US,Erax
07/21/2005 ,60.0,"Action, Adventure, Drama, Thriller", Released, English,75000000.0,34009180.0,AU,Flight of the Phoenix
09/20/2012 ,70.0,"Animation, Comedy, Family, Fantasy", Released, English,85000000.0,378119469.0,AU,Hotel Transylvania
09/01/2017 ,58.0,"Animation, Family, Fantasy", Released, Chinese,10000000.0,92695917.0,AU,The Guardian Brothers
06/03/2010 ,58.0,"Horror, Action, Fantasy", Released, English,26000000.0,67647574.0,AU,Legion
02/25/2011 ,67.0,"Animation, Action, Comedy, Family", Released, English,158000000.0,392188196.0,US,Megamind: The Button of Doom
05/07/2004 ,62.0,Comedy, Released, English,40000000.0,21156715.0,US,New York Minute
06/30/1967 ,74.0,"Western, Adventure, Action, Romance", Released, English,4653000.0,6000000.0,AU,El Dorado
11/03/1988 ,67.0,"Comedy, Romance", Released, English,7000000.0,50888000.0,AU,Bull Durham
09/19/2013 ,62.0,"Animation, Family", Released, English,135000000.0,286896578.0,AU,Turbo
02/17/1973 ,61.0,"Action, Crime", Released, Japanese,173740000.0,479843602.4,JP,Sex and Fury
06/19/2020 ,77.0,"Comedy, Music, Drama", Released, English,73400000.0,1079234048.0,AU,Feel the Beat
03/02/2018 ,61.0,"Action, Crime, Drama, Thriller", Released, English,30000000.0,48575965.0,AU,Death Wish
05/25/2022 ,72.0,"Comedy, Family, Animation", Released, Korean,125600000.0,675965487.4,FR,Larva Pendant
11/11/2020 ,57.0,"Action, Crime, Drama", Released, English,30000000.0,1309971.0,AU,The Tax Collector
02/27/2022 ,70.0,Documentary, Released, English,100140523.8,625891229.0,GB,Fantastic Beasts: A Natural History
08/01/1986 ,62.0,"Horror, Mystery, Thriller", Released, English,3000000.0,19472523.0,US,Friday the 13th Part VI: Jason Lives
08/18/2017 ,65.0,"Animation, Drama, Fantasy", Released, Japanese,39180000.0,26617621.0,JP,Fireworks
10/01/2021 ,77.0,"Action, Comedy, Adventure", Released," Spanish, Castilian",73380000.0,873245191.2,MX,Matando Cabos 2: La Máscara del Máscara
05/09/2008 ,59.0,Drama, Released, English,5838800.0,44852.0,US,The Babysitters
09/01/1981 ,74.0,"Horror, Comedy", Released, English,10000000.0,31973249.0,AU,An American Werewolf in London
09/19/1996 ,60.0,"Action, Drama, Mystery, Thriller", Released, English,100000000.0,234400000.0,AU,Eraser
12/02/2016 ,45.0,Horror, Released, English,114500000.0,172414685.0,US,Isle of the Dead
05/01/2019 ,70.0,"Comedy, Drama", Released, English,10000000.0,29062674.0,AU,Stan & Ollie
08/13/2020 ,68.0,"Action, Horror, Thriller", Released, Korean,17000000.0,39657073.0,AU,Peninsula
01/05/2006 ,55.0,"Family, Animation, Adventure, Comedy, War", Released, English,35000000.0,64188387.0,AU,Valiant
12/07/2006 ,75.0,"Action, Drama, History", Released, English,40000000.0,121032272.0,AU,Apocalypto
12/20/2018 ,62.0,"Action, Crime, Drama", Released, Cantonese,23667081.4,21832649.0,HK,Master Z: Ip Man Legacy
08/10/2017 ,72.0,"Action, History, Drama", Released, Korean,21000000.0,46183383.0,AU,The Battleship Island
07/26/2001 ,68.0,"Comedy, Romance, Drama", Released, English,25000000.0,277902373.0,AU,Bridget Jones's Diary
05/10/2007 ,66.0,"Horror, Thriller, Science Fiction", Released, English,15000000.0,64232714.0,AU,28 Weeks Later
04/20/2013 ,76.0,"Science Fiction, Animation, Drama", Released, Japanese,23150365.4,4843719.0,JP,Steins;Gate: The Movie - Load Region of Déjà Vu
07/08/2021 ,53.0,"Thriller, TV Movie, Drama", Released, English,131600000.0,323696630.8,US,Next-Door Nightmare
06/16/2022 ,60.0,"Thriller, Crime, Drama", Released, English,158400000.0,353310779.0,ZA,Collision
10/22/1987 ,69.0,"Horror, Thriller", Released, English,1000000.0,14575148.0,AU,Hellraiser
04/08/2004 ,58.0,"Comedy, Crime", Released, English,60000000.0,170200225.0,AU,Starsky & Hutch
01/04/2019 ,64.0,"Thriller, Drama, Action, Crime", Released, English,750000.0,0.0,US,Rust Creek
03/10/2018 ,47.0,"Thriller, Mystery", Released, English,139200000.0,937727043.8,US,Don’t Leave Home
08/20/2021 ,72.0,"Thriller, Horror", Released, English,10000000.0,53785551.0,AU,Don't Breathe 2
03/18/2010 ,73.0,"Drama, Thriller, War", Released, English,13000000.0,17856688.0,AU,Brothers
05/11/2006 ,60.0,"Comedy, Crime, Drama, Thriller", Released, English,35000000.0,30526509.0,AU,Two for the Money
09/28/2018 ,68.0,"Science Fiction, Action", Released, English,116000000.0,856081053.0,AU,Venom
02/27/2015 ,51.0,Action, Released, English,25000000.0,5148503.0,US,Outcast
03/05/2015 ,69.0,"Romance, Comedy, Crime, Drama", Released, English,65000000.0,168065700.0,AU,Focus
08/07/2017 ,93.0,Documentary, Released, English,227800000.0,1644265184.4,US,Directing Annabelle: Creation
12/13/1961 ,73.0,"Crime, Drama, Romance", Released, English,100000000.0,74826329.0,US,West Side Story
12/15/2005 ,74.0,"Drama, War, Romance, History", Released, French,22000000.0,17709155.0,AU,Joyeux Noel
02/07/2014 ,53.0,"Horror, Thriller", Released, English,10000000.0,61302731.4,US,Nurse 3-D
01/25/2018 ,71.0,"Drama, Crime", Released, English,30000000.0,59284015.0,AU,Molly's Game
09/27/1990 ,85.0,"Drama, Crime", Released, English,25000000.0,46835000.0,AU,GoodFellas
08/04/2011 ,73.0,"Drama, Comedy, Family", Released, English,9100000.0,20927794.0,AU,Red Dog
07/03/2009 ,43.0,"Action, Comedy, Family", Released, Chinese,111500000.0,468076350.0,CN,Jackie Chan Kung Fu Master
10/09/2018 ,42.0,"Horror, Mystery", Released, English,144000000.0,566095976.8,US,Realms
04/10/2020 ,64.0,"Family, Fantasy", Released, English,77400000.0,286421986.2,IE,Four Kids and It
12/29/2022 ,74.0,"Comedy, Fantasy, Romance", Released," Spanish, Castilian",88200000.0,429165998.8,MX,Malvada
01/13/2022 ,49.0,"Thriller, Mystery, Drama", Released, English,167400000.0,1214472997.6,US,Brazen
03/01/2023 ,60.0,"Action, Comedy, Crime", Released, English,78000000.0,277412220.0,AU,High Heat
02/19/2008 ,55.0,"Comedy, Romance, Drama", Released, English,825000.0,15327010.0,US,After Sex
02/01/2008 ,58.0,"Drama, Horror, Thriller", Released, English,12000000.0,57577765.0,US,The Eye
05/12/1960 ,79.0,"Action, Drama, History", Released, English,95000000.0,91669648.0,AU,Ben-Hur
04/13/1984 ,61.0,Horror, Released, English,2600000.0,32980880.0,US,Friday the 13th: The Final Chapter
11/15/1984 ,73.0,"Horror, Mystery, Science Fiction", Released, English,5952000.0,2120755.0,AU,Videodrome
03/18/2010 ,64.0,"Animation, Comedy", Released, English,98400000.0,433727420.8,US,The Drawn Together Movie: The Movie!
01/06/2011 ,66.0,"Action, Thriller", Released, English,95000000.0,165720921.0,AU,Unstoppable
04/07/2016 ,69.0,"Family, Adventure, Drama, Fantasy", Released, English,175000000.0,953535821.0,AU,The Jungle Book
01/14/2022 ,59.0,"Animation, Fantasy, Music, Adventure, Comedy, Family", Released, English,125400000.0,320224992.8,US,Riverdance: The Animated Adventure
12/14/2017 ,0.0,, Released, English,35000000.0,701012746.0,BE,It
02/13/2018 ,68.0,"Adventure, Animation, Comedy, Family, Science Fiction", Released, English,10000000.0,253136523.6,US,Lego DC Comics Super Heroes: The Flash
09/13/2011 ,65.0,"Drama, Action", Released, English,3000000.0,0.0,US,Never Back Down 2: The Beatdown
04/18/1940 ,76.0,"Adventure, Fantasy, Family", Released, English,2777000.0,34949482.0,AU,The Wizard of Oz
10/27/1976 ,72.0,Comedy, Released, French,82400000.0,400066522.0,FR,The Wing or the Thigh?
05/09/2013 ,61.0,"Thriller, Drama, Action", Released, English,850000.0,0.0,AU,Snitch
02/09/2023 ,84.0,"Animation, Comedy, Romance", Released, Japanese,101800000.0,466916011.4,AU,Kaguya-sama: Love Is War -The First Kiss That Never Ends-
10/13/1995 ,61.0,"Drama, Romance, Western", Released, English,50000000.0,10359006.0,US,The Scarlet Letter
10/08/2021 ,66.0,"Animation, Drama, Fantasy, Family", Released, Japanese,111000000.0,578137111.6,JP,Child of Kamiari Month
05/02/2019 ,70.0,Crime, Released, English,128000000.0,355806627.4,AU,"Extremely Wicked, Shockingly Evil and Vile"
07/24/2020 ,65.0,"Crime, Thriller", Released," Spanish, Castilian",5989313.0,173168556.2,ES,Offering to the Storm
12/21/2006 ,51.0,"Fantasy, Action, Adventure, Family", Released, English,100000000.0,249488115.0,AU,Eragon
02/12/2014 ,61.0,"Fantasy, Romance", Released, French,20000000.0,438656843.0,FR,Beauty and the Beast
10/28/2011 ,58.0,"Action, Drama, Crime", Released, English,17000000.0,4729855.0,US,The Double
04/01/1982 ,54.0,"Action, Adventure, Fantasy", Released, English,4000000.0,39103425.0,US,The Sword and the Sorcerer
08/23/2013 ,66.0,"Action, Adventure, Drama", Released, English,9000000.0,6108720.0,AU,All Is Lost
11/23/2017 ,77.0,"Family, Comedy, Animation, Adventure, TV Movie", Released, English,123000000.0,945719756.4,US,Hey Arnold! The Jungle Movie
08/28/2014 ,57.0,"Mystery, Thriller, Crime", Released, English,169600000.0,453824304.6,AU,Felony
11/29/2012 ,51.0,"Family, Adventure, Comedy", Released, French,61000000.0,61319383.0,AU,Asterix & Obelix: God Save Britannia
11/24/2005 ,58.0,"Adventure, Fantasy, Action, Comedy, Thriller", Released, English,80000000.0,105299638.0,AU,The Brothers Grimm
12/16/1981 ,61.0,"Drama, Thriller", Released, French,98400000.0,251792115.2,FR,Deep Water
05/07/2021 ,72.0,"Romance, Drama", Released, English,96200000.0,585750349.2,AU,An Autumn Romance
11/14/2014 ,66.0,"Western, Drama", Released, English,16000000.0,8217571.0,US,The Homesman
05/25/2008 ,66.0,"Comedy, Drama, Romance", Released, English,57500000.0,415247258.0,AU,Sex and the City
06/07/2018 ,64.0,"Animation, Family", Released, German,51400000.0,379998436.2,DK,Luis und die Aliens
12/13/2018 ,46.0,"Drama, Romance", Released, English,107000000.0,625144639.8,US,American Kamasutra
06/17/2021 ,72.0,"Action, Adventure, Crime, Thriller", Released, English,200000000.0,726229501.0,AU,F9
03/05/2009 ,73.0,"Action, Mystery, Science Fiction", Released, English,138000000.0,186976250.0,AU,Watchmen
03/18/2008 ,41.0,"Action, Science Fiction, Adventure", Released, English,500000.0,1261937.0,US,War of the Worlds 2: The Next Wave
02/18/1994 ,51.0,Action, Released, English,50000000.0,38590458.0,US,On Deadly Ground
08/28/2015 ,78.0,"Drama, Romance", Released, English,3000000.0,73989734.0,US,War Room
09/17/2022 ,58.0,"Comedy, Drama", Released," Spanish, Castilian",84800000.0,182940447.4,UY,Horseplay
09/13/2014 ,77.0,"Action, Adventure, Drama, Fantasy", Released, Japanese,124200000.0,640997166.4,JP,Rurouni Kenshin Part III: The Legend Ends
12/01/2016 ,64.0,"Thriller, Crime, Mystery", Released, English,7938531.4,22586863.0,AU,Solace
04/04/2022 ,61.0,"Comedy, Romance, Fantasy", Released, Italian,3500000.0,13795053.0,IT,She's the One
10/14/2015 ,73.0,"Animation, Family, Adventure, Fantasy", Released, French,17000000.0,15730665.0,FR,Mune: Guardian of the Moon
12/26/2017 ,82.0,"Romance, Drama", Released, English,3500000.0,41649462.0,AU,Call Me by Your Name
03/17/1959 ,79.0,Western, Released, English,29521149.2,5800000.0,US,Rio Bravo
10/21/1971 ,74.0,"Comedy, Western", Released, Italian,6122001.4,2100000.0,IT,Trinity Is Still My Name
12/17/2021 ,73.0,"Drama, Science Fiction", Released, English,63000000.0,563390197.0,US,Swan Song
01/31/2009 ,59.0,"Comedy, Drama", Released, French,135140000.0,665303616.4,FR,Thawing Out
06/22/2022 ,54.0,"Romance, Comedy, Drama", Released, English,122400000.0,385649598.4,US,Love & Gelato
09/17/2015 ,65.0,"Drama, Crime, History", Released, English,53000000.0,98837872.0,AU,Black Mass
10/16/2014 ,65.0,"Thriller, Mystery", Released, English,22000000.0,19563579.0,AU,Before I Go to Sleep
12/25/1981 ,53.0,Drama, Released, Japanese,119600000.0,362461687.2,JP,Angel Guts: Red Porno
12/26/2011 ,73.0,"War, Drama, Action", Released, English,70000000.0,156815529.0,AU,War Horse
07/26/2018 ,10.0,"Drama, Romance", Released, Korean,201940000.0,38157314.0,KR,An Affair: My Sister-in-law's Love
09/03/2021 ,64.0,"Fantasy, Romance, Comedy", Released, English,95000000.0,542351353.0,AU,Cinderella
09/02/2020 ,66.0,"Action, Crime", Released, English,53012938.0,107190108.0,AU,Shaft
03/05/2008 ,54.0,"Adventure, Action, Drama, Fantasy", Released, English,105000000.0,269784201.0,AU,"10,000 BC"
01/17/2008 ,70.0,"Comedy, Drama, Romance", Released, English,7000000.0,231450102.0,AU,Juno
08/09/2019 ,73.0,Drama, Released, English,10000000.0,4376820.0,US,Brian Banks
07/01/2020 ,61.0,"Action, Adventure, Family, Fantasy", Released, Russian,49000000.0,105472142.8,AU,Iron Mask
04/01/2023 ,85.0,"Action, Family", Released, English,10000000.0,69708877.0,US,WWE WrestleMania 39 Saturday
02/05/2021 ,60.0,"Crime, Drama, Thriller", Released, English,50000000.0,161626121.0,US,Payback
08/02/2019 ,77.0,Comedy, Released," Spanish, Castilian",3400000.0,15894372.0,ES,Father There Is Only One
06/21/2002 ,53.0,"Crime, Drama, Thriller", Released, English,250000.0,144008.0,US,Dahmer
03/02/2011 ,57.0,"Comedy, Romance", Released, English,68000000.0,87173475.0,AU,Hall Pass
04/17/2018 ,52.0,"Action, Horror, Science Fiction", Released, English,156000000.0,199768995.2,US,Deep Blue Sea 2
03/03/2017 ,60.0,"Fantasy, Horror", Released, English,3500000.0,43462750.4,US,Don't Kill It
05/04/2019 ,62.0,"Thriller, Horror", Released, English,110000000.0,244165005.2,US,47 Hours to Live
03/08/2001 ,56.0,"Comedy, Romance", Released, English,10000000.0,19860259.0,US,Get Over It
01/26/1978 ,75.0,Comedy, Released, German,90200000.0,668589731.2,DE,Die neuen Abenteuer des Sanitätsgefreiten Neumann
08/16/2018 ,62.0,"Action, Science Fiction, Horror", Released, English,178000000.0,527267828.0,AU,The Meg
02/21/2003 ,74.0,"Drama, Thriller, Crime", Released, English,50000000.0,28920188.0,US,The Life of David Gale
10/26/2022 ,60.0,Horror, Released, Polish,146740000.0,301123555.2,PL,Hellhole
04/20/1978 ,66.0,Drama, Released, Italian,47220616.4,319773152.6,IT,Sexy Night Report n. 2
07/12/2018 ,63.0,"Action, Thriller", Released, English,125000000.0,304858121.0,AU,Skyscraper
12/09/2012 ,76.0,"Thriller, Animation, Fantasy", Released, Japanese,123000000.0,779116911.6,AU,Puella Magi Madoka Magica the Movie Part II: Eternal
